pKa,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_barbitur,fr_benzene,fr_bicyclic,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Dataset
2.76,0.79776327,334.397,316.253,334.0987281,122,0.327399385,-0.479672802,0.479672802,0.327399385,32.16690615,9.956816977,2.636207543,-2.431336902,2.502245089,-2.702918493,8.013146257,-0.160588038,1.664903596,661.3038986,16.7756564,12.85332929,13.66982587,10.80936764,7.371634472,8.251287283,6.305705977,8.076591116,4.198926417,5.770457012,3.151138395,4.776534985,-2.02,129114.7231,15.8597524,5.559882097,2.692385836,137.7807679,15.32322573,17.45755447,0,11.81435946,0,5.969305288,9.589074368,4.794537184,0,11.76188495,30.33183534,19.41092589,4.747022453,6.420821623,19.49013895,29.5455497,0,10.21669833,0,42.47287295,0,35.89528683,0,5.316788604,0,0,11.76188495,49.9946788,20.80443318,0,19.41092589,30.33183534,0,0,86.71,22.8000094,19.49013895,23.60905389,0,5.563451492,16.66179468,0,44.17930974,5.316788604,0,-0.578305892,1.423707431,37.19097429,11.78943875,0.871709197,-1.55492603,7.784420219,0.202141519,3.620840524,0,0.4375,23,2,6,0,2,2,1,0,1,4,2,7,4,0,2,2,3,0.8608,85.8045,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.76,0.598443535,328.412,304.22,328.1775955,126,0.364010984,-0.459861396,0.459861396,0.364010984,16.28911951,9.705069287,2.527018773,-2.508753593,2.359952271,-3.21199819,5.796140082,-0.953128769,1.706904763,793.275604,16.89697675,13.57332712,13.57332712,11.5149871,8.541800229,8.541800229,7.208511625,7.208511625,5.940215735,5.940215735,4.613040794,4.613040794,-1.95,392576.3422,15.57031267,5.549307333,2.316077583,140.4234064,20.21949192,24.29161443,0,5.516700718,0,5.879988336,0,0,4.983978521,6.578935684,18.20875424,6.066367068,30.38936785,17.99734769,25.20347044,10.90292493,0,0,5.917906046,30.58850127,13.08951281,48.55024262,5.879988336,9.883888252,0,5.879988336,0,40.05198664,0,5.917906046,24.50906113,42.98679113,0,10.90292493,79.27,11.7050172,15.31958218,17.83973521,6.544756406,35.85277608,4.899909731,12.14238718,24.26546827,11.5629142,0,0,0,4.140311504,32.67495352,0.729190025,0.193149316,9.317139164,2.697302795,5.331287007,0,0.421052632,24,5,5,0,3,3,1,1,2,3,4,5,3,0,3,3,5,-0.0129,89.4838,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2.76,0.872723118,263.34,250.236,263.0285999,90,0.346775365,-0.477017044,0.477017044,0.346775365,32.23351538,10.46821066,2.275366737,-2.173319237,2.244202852,-2.307285436,7.889696935,0.06979096,3.268804102,473.4533552,12.34493498,9.004582744,10.63757591,7.445924198,4.756266575,7.075982715,3.008455599,5.830928542,2.146580602,5.270444911,1.359163868,4.050401167,-0.92,3679.494453,13.146313,4.941058601,2.257110433,98.37284238,5.106527395,9.772630669,0,10.02329115,0,5.969305288,0,13.21233417,4.305215991,11.33678588,13.8474744,11.44642984,13.08951281,0,18.31886156,27.32938232,0,4.305215991,0,18.74295787,13.08951281,16.32357703,0,0,0,0,11.33678588,36.88835847,10.02329115,0,23.51915878,16.34191331,0,0,74.68,15.99259644,13.21233417,9.772630669,13.08951281,11.33678588,15.75164583,13.8474744,0,0,5.106527395,25.33777778,0.917525983,10.60680461,10.34457625,0,-1.207656368,1.335092593,0,4.086504157,-3.670625,0.444444444,16,1,5,0,0,0,0,1,1,4,1,7,5,0,0,0,1,1.4768,61.3851,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.77,0.835100417,240.258,228.162,240.0786442,90,0.37269285,-0.475474237,0.475474237,0.37269285,16.3757282,9.875829002,2.27118208,-2.13839993,2.249167051,-2.221465761,6.352954113,-0.148926452,2.484673344,506.9661016,12.95781916,9.614563138,9.614563138,8.698377303,5.569247697,5.569247697,3.923783241,3.923783241,2.738785848,2.738785848,1.909652824,1.909652824,-2.42,15043.24967,12.04795811,5.273624322,2.456205575,104.7006016,5.106527395,0,0,0,5.783244946,5.969305288,4.794537184,4.794537184,0,0,60.66367068,11.12690298,0,5.917906046,14.69560176,11.75255023,0,0,0,5.917906046,0,71.79057367,0,0,0,0,0,16.85907763,9.589074368,0,17.04480903,60.66367068,0,0,54.37,17.67045628,9.589074368,0,11.12690298,0,0,48.53093655,12.13273414,0,5.106527395,0,0,22.7821986,8.925512094,1.381666667,-2.967586924,17.87820956,0,0,0,0.066666667,18,1,3,0,0,0,2,0,2,2,1,3,4,0,0,0,2,2.4722,67.3698,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.78,0.368941424,106.101,98.037,106.0498695,42,0.338024035,-0.479155742,0.479155742,0.338024035,16.39951662,10.37256984,2.101509644,-1.930573759,1.718268874,-2.570438357,5.71348752,-0.380394478,3.343417059,72.58027135,5.86180732,3.794239313,3.794239313,3.180739213,1.882853258,1.882853258,1.142710579,1.142710579,0.558497093,0.558497093,0.123475288,0.123475288,-0.61,27.9770933,6.39,2.543994039,2.132115028,40.55901556,15.94672227,6.544756406,0,6.103966388,0,5.969305288,0,4.794537184,0,0,0,0,0,0,20.74125945,5.969305288,0,0,0,6.103966388,6.544756406,0,0,5.733667477,0,0,0,28.83108287,4.794537184,0,0,0,0,0,85.17,12.07327168,4.794537184,6.544756406,0,0,0,0,0,5.733667477,10.21305479,0,0,9.640324074,16.16513889,3.176018519,-1.212962963,0,-1.291666667,0.023148148,0,0.666666667,7,5,4,0,0,0,0,0,0,2,3,4,2,0,0,0,0,-2.3262,21.3977,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.78,0.635530059,208.221,196.125,208.0949285,78,0.304424027,-0.481198276,0.481198276,0.304424027,16.36527477,10.04565141,2.297075038,-2.001979672,2.178957528,-2.219142439,5.677248528,-0.40988359,2.285125444,386.6716494,10.67336211,7.949320013,7.949320013,7.270856948,4.588250098,4.588250098,3.221815751,3.221815751,2.197676464,2.197676464,1.534567822,1.534567822,-2.11,4776.868015,9.445221241,3.951606565,2.037708881,85.39669632,5.106527395,24.78737429,5.917906046,0,11.648809,5.969305288,4.794537184,19.93591408,0,0,0,0,0,6.420821623,19.86902162,5.969305288,0,9.967957042,0,12.33872767,0,36.43618328,0,9.967957042,0,0,0,21.04378972,4.794537184,0,23.98753667,24.78737429,0,0,97.16,5.969305288,4.794537184,12.33872767,0,11.648809,0,24.78737429,0,19.93591408,5.106527395,0,0,22.63251512,8.825975057,0,0.435833333,0,6.939009826,0,0,0.222222222,15,5,6,0,0,0,0,2,2,1,3,6,4,0,0,0,2,-0.4224,48.7926,1,0,0,0,0,4,4,0,1,1,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.79,0.75718412,364.423,344.263,364.1092927,134,0.327399385,-0.483787589,0.483787589,0.327399385,32.1669063,9.958703672,2.636598577,-2.430562511,2.50211793,-2.704619466,8.013147859,-0.160734519,1.573386108,718.2533209,18.35300667,14.18422731,15.00072389,11.70321449,7.921563963,8.801216775,6.745058386,8.515943525,4.382333221,5.953863816,3.14389172,4.76928831,-2.22,308272.7101,17.59814398,6.253646848,3.178237574,149.2592552,20.06008868,23.2070663,6.606881965,5.907179729,5.907179729,5.969305288,9.589074368,4.794537184,0,11.76188495,17.69618563,32.90394574,4.747022453,0,24.2270019,29.5455497,0,10.21669833,0,42.97578852,6.606881965,29.82891977,5.749511833,10.05365156,0,5.749511833,11.76188495,56.60156076,14.38361155,6.9237372,19.41092589,24.26546827,0,0,95.94,28.70718913,19.49013895,17.88793451,5.749511833,5.563451492,16.66179468,25.98020854,19.05647134,5.316788604,4.736862954,4.794169651,1.392658301,37.14796082,11.66491421,1.088717748,-1.221873721,5.708407299,0,5.34171236,0,0.470588235,25,2,7,0,2,2,1,0,1,5,2,8,5,0,2,2,3,1.00552,92.3325,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.8,0.57938681,124.099,120.067,124.0272774,46,0.336885634,-0.477597154,0.477597154,0.336885634,16.36559561,10.31872128,1.97973977,-1.860906367,1.903936616,-1.958929327,5.863322667,0.069594182,2.981454614,209.4577966,6.690234444,4.481939885,4.481939885,4.304530453,2.304812325,2.304812325,1.436271783,1.436271783,0.831198234,0.831198234,0.417199945,0.417199945,-1.45,129.2253387,5.682450331,2.212180313,1.218313829,51.15985062,5.106527395,0,0,0,0,5.969305288,0,4.794537184,10.19736362,0,0,6.066367068,0,17.95713863,9.901064579,5.969305288,0,10.19736362,0,0,0,24.0235057,0,0,0,0,0,21.2731963,0,0,10.35798868,18.46005421,0,0,63.08,5.969305288,4.794537184,5.563451492,0,0,18.46005421,0,0,10.19736362,5.106527395,0,0,10.13314815,15.10657407,0.157407407,-0.981574074,1.384259259,2.533518519,0,0,0,9,1,4,0,0,0,0,1,1,3,1,4,1,0,0,0,1,0.1748,28.9913,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,0.646420917,275.328,256.176,275.1390189,106,0.277466228,-0.506775468,0.506775468,0.277466228,16.62834684,10.02603304,2.198998659,-2.164690364,2.347720042,-3.095445764,5.957771217,-0.909840861,2.608056473,636.296385,14.69830613,11.71899546,11.71899546,9.57891736,6.79548963,6.79548963,4.840000227,4.840000227,3.710399105,3.710399105,2.452235706,2.452235706,-2.14,33098.93015,14.27293271,5.878302342,2.577686755,117.1448214,10.00643713,12.29426824,0,0,5.687386275,0,10.11431827,0,0,0,18.19910121,19.91384147,11.45259128,28.96249957,14.92974817,16.4598347,0,0,0,20.39223081,13.08951281,46.0096051,5.749511833,4.899909731,5.687386275,5.749511833,0,23.11935126,6.544756406,10.11431827,19.41092589,30.33183534,0,10.77244843,67.81,0,15.22084566,16.36020916,22.88065633,13.08951281,10.9662768,24.26546827,0,13.8474744,0,0,0,12.10275384,22.60472427,0.688940854,0.157962963,8.409588215,0,6.536029856,0,0.333333333,20,2,5,0,0,0,2,0,2,3,2,5,5,0,0,0,2,1.8783,78.0159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.82,0.363383597,137.229,130.173,136.9969058,42,0.130259564,-0.394545183,0.394545183,0.130259564,32.14266935,10.71013122,1.800874382,-1.949112767,1.730087532,-2.193361685,8.10521656,0.300825126,2.821938937,65.95524698,5.698670613,3.716889044,5.427812816,3.27005561,1.8475121,2.702973986,0.955536057,2.113563744,0.388029124,0.690480574,0.162834435,0.376699907,0.2,29.01955001,7.2,4.361290323,6.2,53.3270781,10.423316,4.320534086,0,0,0,0,0,0,0,12.62878915,12.21787344,0,6.544756406,6.606881965,5.106527395,29.16719668,0,5.316788604,0,0,13.15163837,0,0,5.316788604,0,0,24.84666259,22.57869985,0,0,0,0,0,0,32.26,0,0,6.606881965,10.86529049,0,0,0,0,30.1634512,5.106527395,0.425046296,8.244290123,0,10.79987654,0,0,0,0,0.586342593,0,0.666666667,7,2,2,0,0,0,0,0,0,2,3,4,2,0,0,0,0,-0.217,36.6725,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.82,0.654886526,181.029,171.957,179.9785916,48,0.31704349,-0.480401199,0.480401199,0.31704349,79.91873324,10.13856801,2.154951495,-2.052020141,2.102161242,-2.17931214,9.095211743,-0.136463173,3.637682548,90.42945954,6.732050808,4.888126897,6.474123436,3.553418013,2.42265784,3.338333368,1.984018373,2.970521651,0.821225174,2.270218957,0.285153962,0.285153962,-0.05,39.36806555,7.95,3.071656627,2.306710573,57.02232294,5.106527395,4.82717407,0,0,0,5.969305288,4.794537184,0,0,0,29.7774183,5.917906046,0,0,9.901064579,21.89924919,0,0,5.917906046,18.67464847,0,0,0,0,0,0,15.9299439,15.90300675,4.794537184,5.917906046,13.8474744,0,0,0,37.3,10.79647936,4.794537184,5.917906046,0,0,0,0,13.8474744,15.9299439,5.106527395,0,3.006944444,9.693402778,8.305532407,0,-0.631944444,0,0,3.709398148,0,0.8,8,1,2,0,0,0,0,0,0,1,1,3,2,0,0,0,0,1.4905,35.1888,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.82,0.540301502,173.149,170.125,172.9782786,58,0.34562399,-0.477046726,0.477046726,0.34562399,32.13347366,10.42578445,2.124973812,-1.803018291,2.201011856,-1.904216493,7.119133484,-0.384035515,2.99417056,276.6859916,8.43072142,5.182120891,5.998617472,5.109060905,2.572337922,3.451990733,1.731418504,2.64264943,1.007219937,1.912968536,0.534096387,1.225521563,-1.43,346.7113537,7.674493208,2.666937792,1.525929032,65.04544008,5.106527395,4.877147194,0,0,5.687386275,5.969305288,10.11431827,4.794537184,0,11.33678588,0,0,6.066367068,10.30337382,14.82437563,22.99347744,0,0,0,0,0,26.4378953,0,0,5.687386275,0,11.33678588,15.99914373,0,10.11431827,9.671684378,11.44642984,0,0,80.44,10.89261634,14.90885545,10.56453347,0,17.40315295,5.38006277,0,0,0,5.106527395,0,0.844768519,19.64179705,19.62176776,-0.173703704,-1.136018519,1.034722222,0,0,0,0,11,1,5,0,0,0,0,1,1,4,1,6,2,0,0,0,1,1.3545,37.9327,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.83,0.684434871,289.312,278.224,289.0408788,102,0.336600511,-0.477606744,0.477606744,0.336600511,32.16657975,10.17792009,2.162066498,-2.05762409,2.322272632,-2.001907285,7.990770731,-0.384492076,2.378017975,667.374163,14.69830613,10.56887224,11.38536882,9.469234251,5.73413548,6.550632061,4.157839313,5.273194385,2.653165242,3.736942199,1.620941549,2.539316113,-2.34,29079.71204,14.07723675,5.748284074,3.155203228,118.9502232,5.106527395,0,0,0,5.687386275,5.969305288,10.11431827,4.794537184,0,0,29.45807058,25.12283841,21.92370109,10.48676254,14.82437563,23.41857651,0,0,0,16.71470415,0,63.70579073,0,0,5.687386275,0,11.76188495,15.99914373,0,17.03805547,15.92144017,52.25553643,0,0,80.44,10.89261634,14.90885545,11.25083777,4.895483476,16.52530204,23.89461909,0,31.18920547,0,5.106527395,0,1.268236017,22.64933087,19.84673859,0.816609892,-1.177489187,11.46859568,0,1.961311466,0,0.071428571,20,1,5,0,0,0,2,0,2,4,1,6,4,0,0,0,2,3.75262,75.3577,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.84,0.583462861,312.391,292.231,312.1143781,116,0.327399385,-0.479672802,0.479672802,0.327399385,32.16690601,9.957838209,2.635919421,-2.430903035,2.502162918,-2.701621511,8.01314362,-0.16057734,2.012311267,503.2024756,15.78409257,12.32838526,13.14488184,9.791729545,6.964334174,7.843986985,5.727107678,7.497992818,3.697035942,5.268566537,2.734813904,4.360210494,-1.5,34675.62119,15.88072576,5.709876543,2.788442907,127.4938391,15.32322573,17.45755447,0,11.81435946,0,5.969305288,9.589074368,4.794537184,0,11.76188495,19.07577741,20.26829602,11.16784408,0,19.49013895,29.5455497,0,10.21669833,0,55.81743177,0,12.15204021,0,5.316788604,0,0,11.76188495,49.9946788,14.38361155,0,33.61285484,12.15204021,0,0,86.71,22.8000094,19.49013895,23.60905389,0,6.420821623,16.66179468,6.076020107,26.84723171,5.316788604,0,-0.561754966,1.427739329,36.62812215,11.71048402,0,-1.521126946,-1.449730741,4.751514214,5.598086274,0,0.642857143,21,2,6,0,2,2,0,0,0,4,2,7,5,0,2,2,2,0.9744,79.7065,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.84,0.913776228,303.283,295.219,302.9846844,102,0.515990353,-0.276007775,0.515990353,0.276007775,32.2340063,10.31830634,2.454975473,-2.100939209,2.252745438,-2.293845057,7.931150796,-0.042892545,3.032136463,631.9148006,14.19023444,8.892784239,10.5257774,7.933469978,4.325601307,7.700176093,3.347782522,7.037425867,1.839393875,4.0817146,0.983185538,2.175767547,-1.29,4203.161381,14.7698444,4.427193243,3.35444903,101.59393,0,0,9.837253136,0,0,15.53162165,4.722094864,8.417796984,21.58904213,0,0,24.26546827,11.94315546,4.895483476,30.00683911,25.54793056,0,0,0,10.40381398,10.97786405,24.26546827,0,4.722094864,18.85863142,0,0,28.59969365,19.86054429,0,0,29.16095175,0,0,80.31,25.36887479,30.00683911,10.58286975,0,30.52123746,4.722094864,0,0,0,0,81.05096466,0,-0.12735497,0,-5.803325932,0,3.867528345,0.918543989,0,-8.989689429,0.25,18,1,5,0,0,0,1,0,1,4,1,10,3,0,0,0,1,1.3516,58.1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2.84,0.698270214,162.144,156.096,162.0316941,60,0.371332679,-0.475372657,0.475372657,0.371332679,16.40772866,10.24098856,2.080634231,-1.826751091,2.176616732,-1.906799233,5.907269519,0.066475793,2.697254061,395.0211978,8.552041764,6.150461522,6.150461522,5.770856948,3.490679772,3.490679772,2.453629059,2.453629059,1.63630726,1.63630726,1.087273746,1.087273746,-1.77,907.0102613,6.910659948,2.373363898,0.954501118,68.22809488,9.523678332,5.583020142,0,5.760247419,0,5.969305288,0,4.794537184,0,0,18.19910121,12.13273414,5.386224214,0,14.31821552,16.93854964,0,0,0,0,0,36.09208276,0,0,0,0,0,11.07583268,0,0,10.5547846,34.74898628,0,10.96924436,50.44,5.969305288,4.794537184,5.760247419,5.583020142,5.386224214,6.066367068,12.13273414,12.13273414,0,9.523678332,5.029907407,0,10.47681311,9.406830121,0.606388889,-1.053333333,8.700060469,0,0,0,0,12,1,3,0,0,0,1,1,2,2,1,3,1,0,0,0,2,2.131,43.1733,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.84,0.507843503,298.247,284.135,298.0688674,114,0.340031323,-0.479242191,0.479242191,0.340031323,16.72334592,9.988286178,2.481185544,-2.374308718,2.227786987,-2.60173341,5.889513142,-0.278192035,2.113400593,516.162362,15.56854962,10.69535024,10.69535024,9.913591358,6.100374754,6.100374754,4.506423036,4.506423036,3.045667061,3.045667061,1.897143806,1.897143806,-2,47004.38985,15.39,6.18549346,3.191135734,118.7072364,29.89983549,18.31189916,6.103966388,6.290026729,0,11.93861058,0,9.589074368,0,0,18.19910121,12.13273414,0,5.563451492,39.48890986,11.93861058,0,0,0,30.70589228,0,35.89528683,0,0,0,0,0,63.07061244,14.26826309,0,10.35798868,30.33183534,0,0,133.52,42.64450286,24.90865655,5.563451492,0,0,12.13273414,18.19910121,0,0,14.5802533,9.675541619,0,22.71837321,37.63714241,0.167395125,-2.401306794,7.776889244,-8.907368145,0,0,0.384615385,21,4,8,0,1,1,1,0,1,7,4,8,3,0,1,1,2,-1.2644,66.1747,1,3,3,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.85,0.347027899,151.256,142.184,151.0125559,48,0.130259708,-0.382861758,0.382861758,0.130259708,32.14266947,10.69786434,1.826829025,-1.986455279,1.746540309,-2.203419697,8.105217802,0.20399586,2.822354554,76.4385619,6.405777394,4.677923739,6.388847511,3.77005561,2.228207759,3.083669645,1.22472854,2.382756226,0.582411943,0.884863393,0.260025845,0.473891316,0.2,48.27551104,8.2,5.338888889,6.2,60.01133169,10.05365156,4.320534086,0,0,0,0,0,0,0,12.62878915,12.21787344,0,13.65455395,6.606881965,4.736862954,29.16719668,0,5.316788604,0,0,20.26143591,0,0,5.316788604,0,0,24.84666259,24.58197,4.736862954,0,0,0,0,0,21.26,0,0,0,10.92741605,6.544756406,0,7.109797541,0,30.1634512,4.736862954,5.251929012,8.442135928,0,2.817067901,0,0,0,0,1.402314815,1.642107899,0.75,8,1,2,0,0,0,0,0,0,2,2,4,3,0,0,0,0,0.4371,41.4627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
