"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"16702","N=2(C=1(C(=CC(N)=CC=1)C=CC=2C=CC3(=CC=CC=C3)))","NC1C=C2C=CC(C=CC3C=CC=CC=3)=NC2=CC=1","InChI=1S/C17H14N2/c18-15-8-11-17-14(12-15)7-10-16(19-17)9-6-13-4-2-1-3-5-13/h1-12H,18H2","NHTGCAKFXBLYNI-UHFFFAOYSA-N","?","20",,"a/apparent","?","basic",5.5
"13895","N=1(C=2(C(C(C)=CC=1)=CC=CC=2))","CC1=CC=NC2=CC=CC=C21","InChI=1S/C10H9N/c1-8-6-7-11-10-5-3-2-4-9(8)10/h2-7H,1H3","MUDSDYNRBDKLGK-UHFFFAOYSA-N","?","20","mean from 3","b/apparent","?","basic",5.51
"16939","S(SCCC)C(=C(N(C=O)CC1(=C(N=C(C)N=C1)N))C)CCO","CCCSSC(CCO)=C(C)N(CC1C=NC(C)=NC=1N)C=O","InChI=1S/C15H24N4O2S2/c1-4-7-22-23-14(5-6-20)11(2)19(10-21)9-13-8-17-12(3)18-15(13)16/h8,10,20H,4-7,9H2,1-3H3,(H2,16,17,18)","UDCIYVVYDCXLSX-UHFFFAOYSA-N","?","25",,"a/apparent","?","basic",5.52
"10289","OC1(=CC=C(N)C=C1)","NC1=CC=C(O)C=C1","InChI=1S/C6H7NO/c7-5-1-3-6(8)4-2-5/h1-4,8H,7H2","PLIKAWJENQZMHA-UHFFFAOYSA-N","?","23","mean from 8","b1/apparent","NH3(+)","basic",5.54
"11641","N(C1(=CC=C(C)C=C1))(C)C","CC1C=CC(=CC=1)N(C)C","InChI=1S/C9H13N/c1-8-4-6-9(7-5-8)10(2)3/h4-7H,1-3H3","GYVGXEWAOAAJEU-UHFFFAOYSA-N","?","22","mean from 6","b/apparent","?","basic",5.56
"11767","OCCCC1(=CN=CC=C1)","OCCCC1=CN=CC=C1","InChI=1S/C8H11NO/c10-6-2-4-8-3-1-5-9-7-8/h1,3,5,7,10H,2,4,6H2","ZUGAIMFLQLPTKB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.57
"13890","N1(=C(N=C2(NN=CC2(=C1N)))N)","NC1N=C2NN=CC2=C(N)N=1","InChI=1S/C5H6N6/c6-3-2-1-8-11-4(2)10-5(7)9-3/h1H,(H5,6,7,8,9,10,11)","NXSAXOJMBFFHSG-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",5.58
"13817","N2(=CC=1(C(=C(N)C=CC=1)C=C2))","NC1C=CC=C2C=NC=CC2=1","InChI=1S/C9H8N2/c10-9-3-1-2-7-6-11-5-4-8(7)9/h1-6H,10H2","DTVYNUOOZIKEEX-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",5.59
"15540","O=C(NC3(=CC2(=NC=1(C(=CC=CC=1)C=C2C=C3))))C","C/C(/O)=N\C1C=C2N=C3C=CC=CC3=CC2=CC=1","InChI=1S/C15H12N2O/c1-10(18)16-13-7-6-12-8-11-4-2-3-5-14(11)17-15(12)9-13/h2-9H,1H3,(H,16,18)","AOFMKIDPLZIMSQ-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",5.6
"16563","OC(CN(CC(O)CC)CCCCCCCCCCCCCCCCCC)CC","CCCCCCCCCCCCCCCCCCN(CC(O)CC)CC(O)CC","InChI=1S/C26H55NO2/c1-4-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-27(23-25(28)5-2)24-26(29)6-3/h25-26,28-29H,4-24H2,1-3H3","NBJGZCOYHMHAAP-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",5.6
"13598","N1(=C(N=C(N)N=C1N)N(CC)CC)","CCN(CC)C1N=C(N)N=C(N)N=1","InChI=1S/C7H14N6/c1-3-13(4-2)7-11-5(8)10-6(9)12-7/h3-4H2,1-2H3,(H4,8,9,10,11,12)","LLOVZIWCKUWRTA-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",5.61
"11185","OC=2(C1(=NC(=CC=C1C=CC=2)C))","CC1=CC=C2C=CC=C(O)C2=N1","InChI=1S/C10H9NO/c1-7-5-6-8-3-2-4-9(12)10(8)11-7/h2-6,12H,1H3","NBYLBWHHTUWMER-UHFFFAOYSA-N","?","22","mean from 3","a1/apparent","N-H","basic",5.63
"16938","S(SCC=C)C(=C(N(C=O)CC1(=C(N=C(C)N=C1)N))C)CCO","CC1N=CC(CN(C=O)C(C)=C(CCO)SSCC=C)=C(N)N=1","InChI=1S/C15H22N4O2S2/c1-4-7-22-23-14(5-6-20)11(2)19(10-21)9-13-8-17-12(3)18-15(13)16/h4,8,10,20H,1,5-7,9H2,2-3H3,(H2,16,17,18)","WNCAVNGLACHSRZ-UHFFFAOYSA-N","?","25",,"a/apparent","?","basic",5.65
"13820","N=2(C1(=C(C=CC=C1)N(C=2)CC))","CCN1C=NC2C=CC=CC1=2","InChI=1S/C9H10N2/c1-2-11-7-10-8-5-3-4-6-9(8)11/h3-7H,2H2,1H3","WVNMLOGVAVGQIT-UHFFFAOYSA-N","?","25","mean from 2","a/apparent","?","basic",5.66
"13007","N1(=C(C=CC(=C1)C=C)C)","CC1C=CC(C=C)=CN=1","InChI=1S/C8H9N/c1-3-8-5-4-7(2)9-6-8/h3-6H,1H2,2H3","VJOWMORERYNYON-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","NH%+&","basic",5.67
"13099","OCCC1(=CC=NC=C1)","OCCC1C=CN=CC=1","InChI=1S/C7H9NO/c9-6-3-7-1-4-8-5-2-7/h1-2,4-5,9H,3,6H2","DWPYQDGDWBKJQL-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.68
"17592","N1(C(CC)C1)","CCC1CN1","InChI=1S/C4H9N/c1-2-4-3-5-4/h4-5H,2-3H2,1H3","CSWPOLMVXVBCSV-UHFFFAOYSA-N","?","25","mean from 2","b/apparent","?","basic",5.69
"17006","O=C(OCC)CC1(=NC=2(C=CC=CC=2(N1)))","CCOC(O)=CC1NC2=CC=CC=C2N=1","InChI=1S/C11H12N2O2/c1-2-15-11(14)7-10-12-8-5-3-4-6-9(8)13-10/h3-7,14H,2H2,1H3,(H,12,13)","YFRDOWNFCUFEML-UHFFFAOYSA-N","?","24.9","spectrophotometric","a2/apparent","COOH","basic",5.7
"17910","N1(=C(N)C=CN=C1)","NC1C=CN=CN=1","InChI=1S/C4H5N3/c5-4-1-2-6-3-7-4/h1-3H,(H2,5,6,7)","OYRRZWATULMEPF-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","basic",5.7
"13963","OC2(=CC=1(C(=CC=NC=1)C=C2))","OC1=CC2=CN=CC=C2C=C1","InChI=1S/C9H7NO/c11-9-2-1-7-3-4-10-6-8(7)5-9/h1-6,11H","WCRKBMABEPCYII-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",5.7
"10841","OCCCCCC1(=CN=CC=C1)","OCCCCCC1=CN=CC=C1","InChI=1S/C10H15NO/c12-8-3-1-2-5-10-6-4-7-11-9-10/h4,6-7,9,12H,1-3,5,8H2","ZTLBNLWBIMJSES-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.72
"11623","N1(=C(C=CC=C1)C(C)(C)C)","CC(C)(C)C1C=CC=CN=1","InChI=1S/C9H13N/c1-9(2,3)8-6-4-5-7-10-8/h4-7H,1-3H3","UUIMDJFBHNDZOW-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","?","basic",5.72
"15008","O3(C(CN(CC1(=CC=CC=C1))CC2(OC2))C3)","C(C1C=CC=CC=1)N(CC1CO1)CC1CO1","InChI=1S/C13H17NO2/c1-2-4-11(5-3-1)6-14(7-12-9-15-12)8-13-10-16-13/h1-5,12-13H,6-10H2","ICXMVMOJRRHROE-UHFFFAOYSA-N","?","20","spectrophotometric","b1/apparent","NH%+&","basic",5.75
"16577","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCC[NH+](C)C)C=CC=2))","CN(C)CCNC1C=CN=C2C=CC=C(C=12)[N+]([O-])=O","InChI=1S/C13H16N4O2/c1-16(2)9-8-15-11-6-7-14-10-4-3-5-12(13(10)11)17(18)19/h3-7H,8-9H2,1-2H3,(H,14,15)","QRSXMZSYORXZBR-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",5.77
"13402","OC=2(C1(=NC=C(C)C(=C1C=CC=2)C))","CC1=C2C=CC=C(O)C2=NC=C1C","InChI=1S/C11H11NO/c1-7-6-12-11-9(8(7)2)4-3-5-10(11)13/h3-6,13H,1-2H3","LNNMENPNLRCNSR-UHFFFAOYSA-N","?",,"spectrophotometric","b/apparent","?","basic",5.8
"11140","S(C=1(C=2(C(N=CC=1)=CC=CC=2)))C","CSC1=CC=NC2=CC=CC=C12","InChI=1S/C10H9NS/c1-12-10-6-7-11-9-5-3-2-4-8(9)10/h2-7H,1H3","UPWGLVMHTJEWLR-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","NH%+&","basic",5.81
"15873","OC(C1(=CC=C(N)C=C1))(C2(=CC=C(N)C=C2))C3(=CC=CC=C3)","NC1C=CC(=CC=1)C(O)(C1C=CC=CC=1)C1C=CC(N)=CC=1","InChI=1S/C19H18N2O/c20-17-10-6-15(7-11-17)19(22,14-4-2-1-3-5-14)16-8-12-18(21)13-9-16/h1-13,22H,20-21H2","RPDAPRWXVMJJSE-UHFFFAOYSA-N","?","25","spectrophotometric","a/apparent","?","basic",5.83
"11677","S(C(=N)C1(=CC=CC=C1))C","CSC(=N)C1C=CC=CC=1","InChI=1S/C8H9NS/c1-10-8(9)7-5-3-2-4-6-7/h2-6,9H,1H3","YSVFNBWEWVQSTK-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",5.84
"12000","N#CC1(N2(CCC(C1)CC2))","N#CC1CC2CCN1CC2","InChI=1S/C8H12N2/c9-6-8-5-7-1-3-10(8)4-2-7/h7-8H,1-5H2","NZOYWQFJJHBAAF-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",5.85
"14485","O=C([O-])C1(=NC=C(CC)C=C1)","CCC1=CC=C(N=C1)C(O)=O","InChI=1S/C8H9NO2/c1-2-6-3-4-7(8(10)11)9-5-6/h3-5H,2H2,1H3,(H,10,11)","SHCDHIRSCJOUBW-UHFFFAOYSA-N","?","20",,"a/apparent","?","basic",5.86
"12048","O2(CCN(CC1(OC1))CC2)","C(C1CO1)N1CCOCC1","InChI=1S/C7H13NO2/c1-3-9-4-2-8(1)5-7-6-10-7/h7H,1-6H2","KKWQCCPQBCHJBZ-UHFFFAOYSA-N","?","20","spectrophotometric","b1/apparent","NH%+&","basic",5.88
"17537","ON=C(N)C","CC(N)N=O","InChI=1S/C2H6N2O/c1-2(3)4-5/h2H,3H2,1H3","DJTBGGJICAKURK-UHFFFAOYSA-N","?","22","mean from 2","a1/apparent","?","basic",5.9
"17478","N#CCCNN","NNCCC#N","InChI=1S/C3H7N3/c4-2-1-3-6-5/h6H,1,3,5H2","VIHRIIARIFUQLC-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.91
"11743","O(C1(=CC=C(NC)C=C1))C","CNC1C=CC(=CC=1)OC","InChI=1S/C8H11NO/c1-9-7-3-5-8(10-2)6-4-7/h3-6,9H,1-2H3","JFXDIXYFXDOZIT-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",5.93
"11619","N1(=CC=C(C(C)(C)C)C=C1)","CC(C)(C)C1C=CN=CC=1","InChI=1S/C9H13N/c1-9(2,3)8-4-6-10-7-5-8/h4-7H,1-3H3","YSHMQTRICHYLGF-UHFFFAOYSA-N","?","25","mean from 4","a1/thermodynamic","?","basic",5.95
"10229","S(C1(=CC=NC=C1))C","CSC1C=CN=CC=1","InChI=1S/C6H7NS/c1-8-6-2-4-7-5-3-6/h2-5H,1H3","XCHSSZMKKXPBAI-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","NH%+&","basic",5.97
"10197","N1(=C(C=CC=C1)CC)","CCC1C=CC=CN=1","InChI=1S/C7H9N/c1-2-7-5-3-4-6-8-7/h3-6H,2H2,1H3","NRGGMCIBEHEAIL-UHFFFAOYSA-N","?","25","mean from 5","a1/apparent","?","basic",5.98
"17212","N3(=CC=2(N=C(C1(=CC=CC=C1))NC=2C=C3))","C1=NC=CC2NC(=NC=21)C1C=CC=CC=1","InChI=1S/C12H9N3/c1-2-4-9(5-3-1)12-14-10-6-7-13-8-11(10)15-12/h1-8H,(H,14,15)","HXHORNUQSDXBNW-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.0
"13325","O=C([O-])C2(=CC=1(N=C(C)NC=1C=C2))","CC1NC2=CC=C(C=C2N=1)C(O)=O","InChI=1S/C9H8N2O2/c1-5-10-7-3-2-6(9(12)13)4-8(7)11-5/h2-4H,1H3,(H,10,11)(H,12,13)","GZHWABCBKGMLIE-UHFFFAOYSA-N","?","25",,"apparent","?","basic",6.0
"13003","N1(=CC=C(C(C)C)C=C1)","CC(C)C1C=CN=CC=1","InChI=1S/C8H11N/c1-7(2)8-3-5-9-6-4-8/h3-7H,1-2H3","FRGXNJWEDDQLFH-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","NHE+","basic",6.02
"10064","N1(=C(N)C(N)=CN=C1)","NC1=CN=CN=C1N","InChI=1S/C4H6N4/c5-3-1-7-2-8-4(3)6/h1-2H,5H2,(H2,6,7,8)","PPAULTVPKLVLII-UHFFFAOYSA-N","?","20","mean from 2","a2/apparent","?","basic",6.03
"13821","N=2(C1(=C(C=C(C)C(=C1)C)NC=2))","CC1=CC2N=CNC=2C=C1C","InChI=1S/C9H10N2/c1-6-3-8-9(4-7(6)2)11-5-10-8/h3-5H,1-2H3,(H,10,11)","LJUQGASMPRMWIW-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","?","basic",6.04
"14422","S(C(=N)C1(=CC=CC=C1))CC","CCSC(=N)C1C=CC=CC=1","InChI=1S/C9H11NS/c1-2-11-9(10)8-6-4-3-5-7-8/h3-7,10H,2H2,1H3","TTWNLSKLEVOYIK-UHFFFAOYSA-N","?","25",,"b/apparent","?","basic",6.05
"15518","N=3(C2(=C1(N=CC(C)=CC1=C(C)C=C2C(C)=C(C=3)C)))","CC1C=NC2=C3N=CC(C)=CC3=C(C)C=C2C=1C","InChI=1S/C16H16N2/c1-9-5-13-10(2)6-14-12(4)11(3)8-18-16(14)15(13)17-7-9/h5-8H,1-4H3","TZZHEIYMWLBKIJ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",6.07
"12921","S1(C(=NC=C1C)N(C)C)","CC1=CN=C(S1)N(C)C","InChI=1S/C6H10N2S/c1-5-4-7-6(9-5)8(2)3/h4H,1-3H3","PJAOORCTPZQZPX-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",6.08
"13680","O(C(=N)C1(=CC=CC=C1))CCCC","CCCCOC(=N)C1C=CC=CC=1","InChI=1S/C11H15NO/c1-2-3-9-13-11(12)10-7-5-4-6-8-10/h4-8,12H,2-3,9H2,1H3","ACUWHZUIKFVIHV-UHFFFAOYSA-N","?","25",,"b/apparent","?","basic",6.09
"15774","N2(=NC(C1(=CC=CC=C1))=CC(=C2NCCCC)C)","CC1C=C(N=NC=1NCCCC)C1C=CC=CC=1","InChI=1S/C15H19N3/c1-3-4-10-16-15-12(2)11-14(17-18-15)13-8-6-5-7-9-13/h5-9,11H,3-4,10H2,1-2H3,(H,16,18)","VNPIQFZTFLLQTN-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.1
"15266","OC(CN(CC(O)C)CCCCCCCCCCCCCC)CC","CC(O)CN(CC(O)CC)CCCCCCCCCCCCCC","InChI=1S/C21H45NO2/c1-4-6-7-8-9-10-11-12-13-14-15-16-17-22(18-20(3)23)19-21(24)5-2/h20-21,23-24H,4-19H2,1-3H3","CVXOCPONLQGJAE-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",6.1
"13863","OC2(=CC=1(N=CN(C=1C=C2)C))","CN1C=NC2C=C(O)C=CC1=2","InChI=1S/C8H8N2O/c1-10-5-9-7-4-6(11)2-3-8(7)10/h2-5,11H,1H3","NDDDURSMVVKBTL-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",6.1
"16002","N2(=NC1(=C(CCCC1)C3(=C2CCCC3)))","C1CCCC2C3CCCCC=3N=NC=21","InChI=1S/C12H16N2/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)14-13-11/h1-8H2","HTIHRECSSRIKKJ-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",6.12
"13603","N(C1(=CC=CC=C1))(CCC)CCC","CCCN(CCC)C1C=CC=CC=1","InChI=1S/C12H19N/c1-3-10-13(11-4-2)12-8-6-5-7-9-12/h5-9H,3-4,10-11H2,1-2H3","MMFBQHXDINNBMW-UHFFFAOYSA-N","?","23","mean from 2","a1/apparent","?","basic",6.13
"16441","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCC[NH+](C)C)C=CC=2C))","CC1C=CC2=NC=CC(NCCCN(C)C)=C2C=1[N+]([O-])=O","InChI=1S/C15H20N4O2/c1-11-5-6-12-14(15(11)19(20)21)13(7-9-17-12)16-8-4-10-18(2)3/h5-7,9H,4,8,10H2,1-3H3,(H,16,17)","WJNSZRIWVKGVHN-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.15
"13411","O(C1(=CC=NC=C1))C2(=CC=CC=C2)","C1=CC=CC=C1OC1C=CN=CC=1","InChI=1S/C11H9NO/c1-2-4-10(5-3-1)13-11-6-8-12-9-7-11/h1-9H","OATKXQIGHQXTDO-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.16
"10790","S(=O)(=O)([O-])CCN1(CCOCC1)","OS(=O)(=O)CCN1CCOCC1","InChI=1S/C6H13NO4S/c8-12(9,10)6-3-7-1-4-11-5-2-7/h1-6H2,(H,8,9,10)","SXGZJKUKBWWHRA-UHFFFAOYSA-N","?","23","mean from 4","a1/apparent","SO-H","basic",6.16
"15287","O=C2(C1(=C([O-])N=CN=C1C(=O)C3(=C2N=C(COC)N3C)))","COCC1=NC2=C(C(=O)C3N=CN=C(O)C=3C2=O)N1C","InChI=1S/C12H10N4O4/c1-16-5(3-20-2)15-8-9(16)11(18)7-6(10(8)17)12(19)14-4-13-7/h4H,3H2,1-2H3,(H,13,14,19)","RSZJIDQKDXBMOO-UHFFFAOYSA-N","?","30","spectrophotometric","a1/apparent","?","basic",6.17
"12041","ClC2(=CC=C(C1(NC1))C=C2)","ClC1=CC=C(C=C1)C1CN1","InChI=1S/C8H8ClN/c9-7-3-1-6(2-4-7)8-5-10-8/h1-4,8,10H,5H2","LAVPKWQKIHTIQP-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.18
"13295","[O-]C1(=[N+](C=NC=2(C1=NC=C([O-])N=2))C)","C[N+]1=CN=C2N=C(O)C=NC2=C1O","InChI=1S/C7H6N4O2/c1-11-3-9-6-5(7(11)13)8-2-4(12)10-6/h2-3H,1H3,(H,10,12,13)/p+1","QRHVOSQDFFGSMH-UHFFFAOYSA-O","?","20","potentiometric","a/apparent","?","basic",6.19
"17142","O=CC2(C1(=C(C=CC=C1)C3(=C2C=CC=C3)))","OC=C1C2C=CC=CC=2C2C=CC=CC=21","InChI=1S/C14H10O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-9,15H","UDSGTYRXJSKAHQ-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",6.2
"15481","O=C([O-])C(NC(=O)CCCCCCCCCCCCCCC)CC=1(N=CNC=1)","CCCCCCCCCCCCCCC/C(/O)=N\C(CC1=CNC=N1)=C(O)O","InChI=1S/C22H39N3O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(26)25-20(22(27)28)16-19-17-23-18-24-19/h17-18,27-28H,2-16H2,1H3,(H,23,24)(H,25,26)","TZHSIWZKNVJQOV-UHFFFAOYSA-N","?","15",,"a1/apparent","NH","basic",6.2
"13334","O(C2(=CC=1(N=C(C)NC=1C=C2)))CC","CC1NC2C=CC(=CC=2N=1)OCC","InChI=1S/C10H12N2O/c1-3-13-8-4-5-9-10(6-8)12-7(2)11-9/h4-6H,3H2,1-2H3,(H,11,12)","JDNFGNIUEHOZCP-UHFFFAOYSA-N","?",,,"a1/apparent","=NH(+)","basic",6.22
"13775","[S-]C1(=NC=NC=2(C1=CN=CN=2))","SC1N=CN=C2N=CN=CC2=1","InChI=1S/C6H4N4S/c11-6-4-1-7-2-8-5(4)9-3-10-6/h1-3H,(H,7,8,9,10,11)","QFLIYZSAUNUZEX-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",6.23
"17647","N(N)CCCCC","CCCCCNN","InChI=1S/C5H14N2/c1-2-3-4-5-7-6/h7H,2-6H2,1H3","YVZACCLFRNQBNO-UHFFFAOYSA-N","?","25","potentiometric","b1/apparent","?","basic",6.25
"12439","O(C2(=CC=1(N=C(CC)NC=1C=C2)))CC","CCOC1=CC2N=C(CC)NC=2C=C1","InChI=1S/C11H14N2O/c1-3-11-12-9-6-5-8(14-4-2)7-10(9)13-11/h5-7H,3-4H2,1-2H3,(H,12,13)","FHMRQRALPJXEFE-UHFFFAOYSA-N","?",,,"a1/apparent","=NH(+)","basic",6.27
"13819","N=1(C=C(N)C2(=CC=CC=C2(C=1)))","NC1=CN=CC2=CC=CC=C21","InChI=1S/C9H8N2/c10-9-6-11-5-7-3-1-2-4-8(7)9/h1-6H,10H2","ISIUXVGHQFJYHM-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",6.28
"13480","N1(=C(N=C(N)C=2(C1=NC(N)=CN=2))N)","NC1=NC(N)=NC2=NC(N)=CN=C12","InChI=1S/C6H7N7/c7-2-1-10-3-4(8)12-6(9)13-5(3)11-2/h1H,(H6,7,8,9,11,12,13)","FXRCFWSUCFIHLF-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",6.3
"15519","N=3(C2(=C1(N=CC(C)=C(C1=CC=C2C(C)=C(C=3)C)C)))","CC1C=NC2=C3N=CC(C)=C(C)C3=CC=C2C=1C","InChI=1S/C16H16N2/c1-9-7-17-15-13(11(9)3)5-6-14-12(4)10(2)8-18-16(14)15/h5-8H,1-4H3","NPAXPTHCUCUHPT-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",6.31
"15357","O=C([O-])C3(=CC1(=C(N(C)C(=C1C)CN2(C=NC=C2))C=C3))","CN1C(CN2C=NC=C2)=C(C)C2=CC(=CC=C12)C(O)=O","InChI=1S/C15H15N3O2/c1-10-12-7-11(15(19)20)3-4-13(12)17(2)14(10)8-18-6-5-16-9-18/h3-7,9H,8H2,1-2H3,(H,19,20)","MMLBTGWLFUJNGP-UHFFFAOYSA-N","?","25",,"a1/apparent","NH","basic",6.32
"12471","N(C1(=CC=CC=C1))(C2(CCCCC2))C","CN(C1CCCCC1)C1C=CC=CC=1","InChI=1S/C13H19N/c1-14(12-8-4-2-5-9-12)13-10-6-3-7-11-13/h2,4-5,8-9,13H,3,6-7,10-11H2,1H3","HRBASXKYUKFHKC-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",6.35
"16344","O=[N+]([O-])C3(=CC1(=C(NC2(=C1CCN=C2C))C=C3))","CC1=NCCC2C3C=C(C=CC=3NC=21)[N+]([O-])=O","InChI=1S/C12H11N3O2/c1-7-12-9(4-5-13-7)10-6-8(15(16)17)2-3-11(10)14-12/h2-3,6,14H,4-5H2,1H3","MVOPEQANCBUNRG-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","N-7","basic",6.37
"17833","OCC=1(N=CNC=1)","OCC1=CNC=N1","InChI=1S/C4H6N2O/c7-2-4-1-5-3-6-4/h1,3,7H,2H2,(H,5,6)","QDYTUZCWBJRHKK-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",6.38
"15380","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCC[NH+](C)C)C=CC=2))","CN(C)CCCNC1C=CN=C2C=CC=C(C=12)[N+]([O-])=O","InChI=1S/C14H18N4O2/c1-17(2)10-4-8-15-12-7-9-16-11-5-3-6-13(14(11)12)18(19)20/h3,5-7,9H,4,8,10H2,1-2H3,(H,15,16)","OYBQBXGOFWWPTH-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.39
"16432","OC(CN(CCO)CCCCCCCCCCCC)CC","CCCCCCCCCCCCN(CCO)CC(O)CC","InChI=1S/C18H39NO2/c1-3-5-6-7-8-9-10-11-12-13-14-19(15-16-20)17-18(21)4-2/h18,20-21H,3-17H2,1-2H3","ZDPGXSBGKCHBMG-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",6.4
"16444","O=[N+]([O-])C=2(C=1(C(=NC(C)=CC=1NCCC[NH+](C)C)C=CC=2))","CC1=CC(NCCCN(C)C)=C2C(=CC=CC2=N1)[N+]([O-])=O","InChI=1S/C15H20N4O2/c1-11-10-13(16-8-5-9-18(2)3)15-12(17-11)6-4-7-14(15)19(20)21/h4,6-7,10H,5,8-9H2,1-3H3,(H,16,17)","UPMLTCJVJYWXJW-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.41
"15525","O(C=1(C=3(C(N=CC=1)=C2(N=CC=C(C2=CC=3)OC))))C","COC1=CC=NC2=C3N=CC=C(OC)C3=CC=C12","InChI=1S/C14H12N2O2/c1-17-11-5-7-15-13-9(11)3-4-10-12(18-2)6-8-16-14(10)13/h3-8H,1-2H3","ZPGVCQYKXIQWTP-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",6.45
"12731","N2(C(C1(=CC=CC=C1))C2)","C1NC1C1C=CC=CC=1","InChI=1S/C8H9N/c1-2-4-7(5-3-1)8-6-9-8/h1-5,8-9H,6H2","GBIKLFWSUVVUKT-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.47
"16587","O=[N+]([O-])C2(=CC(C(=O)CCN1(CCOCC1))=CC=C2)","[O-][N+](=O)C1C=CC=C(C=1)C(O)=CCN1CCOCC1","InChI=1S/C13H16N2O4/c16-13(4-5-14-6-8-19-9-7-14)11-2-1-3-12(10-11)15(17)18/h1-4,10,16H,5-9H2","SKKIRZMHSBWSMC-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",6.5
"15516","N3(C2(=CC=C(N1(CCCCC1))C=C2))(CCCCC3)","C1CCCCN1C1C=CC(=CC=1)N1CCCCC1","InChI=1S/C16H24N2/c1-3-11-17(12-4-1)15-7-9-16(10-8-15)18-13-5-2-6-14-18/h7-10H,1-6,11-14H2","UWUDSNLALSQANA-UHFFFAOYSA-N","?","25",,"a1/apparent","N-H","basic",6.5
"14781","ClC1(=C(C=CC(=C1)Cl)C(OCC3(=CC=C(SC2(=CC=CC=C2))C=C3))CN4(C=NC=C4))","ClC1C=C(Cl)C=CC=1C(CN1C=NC=C1)OCC1C=CC(=CC=1)SC1C=CC=CC=1","InChI=1S/C24H20Cl2N2OS/c25-19-8-11-22(23(26)14-19)24(15-28-13-12-27-17-28)29-16-18-6-9-21(10-7-18)30-20-4-2-1-3-5-20/h1-14,17,24H,15-16H2","ZCJYUTQZBAIHBS-UHFFFAOYSA-N","?","28",,"a1/apparent","N(1+)H","basic",6.54
