"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"11544","O=[N+]([O-])C1(=C(N)C=CC=C1)","NC1C=CC=CC=1[N+]([O-])=O","InChI=1S/C6H6N2O2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,7H2","DPJCXCZTLWNFOH-UHFFFAOYSA-N","?","24","mean from 10","b1/apparent","NH2","basic",-0.24
"11819","O=[N+]([O-])C=1(C(=NNC=1C)C)","CC1=NNC(C)=C1[N+]([O-])=O","InChI=1S/C5H7N3O2/c1-3-5(8(9)10)4(2)7-6-3/h1-2H3,(H,6,7)","OFQCJVVJRNPSET-UHFFFAOYSA-N","?","25",,"a1/apparent","N%+&-H","basic",-0.22
"12476","ClC2(=CC=C(NC1(=CC=CC=C1))C=C2)","ClC1C=CC(=CC=1)NC1C=CC=CC=1","InChI=1S/C12H10ClN/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11/h1-9,14H","VPRIGCVCJPKVFZ-UHFFFAOYSA-N","?","25","mean from 2","b1/apparent","NH","basic",0.0
"17884","O1(N=CC(=C1C)C)","CC1ON=CC=1C","InChI=1S/C5H7NO/c1-4-3-6-7-5(4)2/h3H,1-2H3","BSWGZCMLNFBDEZ-UHFFFAOYSA-N","?","25",,"b/apparent","?","basic",0.0
"11280","O=[N+]([O-])C2(=CC1(=C(NN=C1)C=C2))","[O-][N+](=O)C1=CC2C=NNC=2C=C1","InChI=1S/C7H5N3O2/c11-10(12)6-1-2-7-5(3-6)4-8-9-7/h1-4H,(H,8,9)","WSGURAYTCUVDQL-UHFFFAOYSA-N","?","20","potentiometric","a1/thermodynamic","NH2+","basic",0.13
"15171","S(=O)(=O)(NC1(=NC=CC=N1))C2(=CC=CC=C2)","O=S(=O)(NC1N=CC=CN=1)C1C=CC=CC=1","InChI=1S/C10H9N3O2S/c14-16(15,9-5-2-1-3-6-9)13-10-11-7-4-8-12-10/h1-8H,(H,11,12,13)","HLBLNLYCFFWMFF-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",0.15
"17817","ClC=1(C=NN(C=1)C)","CN1C=C(Cl)C=N1","InChI=1S/C4H5ClN2/c1-7-3-4(5)2-6-7/h2-3H,1H3","PGNUBDXGTOZIHC-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",0.16
"15173","FC(F)(F)C1(=NC=2(C=C([N+](=O)[O-])C=CC=2(N1)))","[O-][N+](=O)C1=CC2N=C(NC=2C=C1)C(F)(F)F","InChI=1S/C8H4F3N3O2/c9-8(10,11)7-12-5-2-1-4(14(15)16)3-6(5)13-7/h1-3H,(H,12,13)","FEJRBJIEEALTTL-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",0.18
"13408","O(C2(=CC1(=C(N(C)C(=C1)C)C=C2)))C","CC1=CC2C=C(C=CC=2N1C)OC","InChI=1S/C11H13NO/c1-8-6-9-7-10(13-3)4-5-11(9)12(8)2/h4-7H,1-3H3","FODAUNMFUIXBBO-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",0.25
"14812","N(C2(=CC=1(C(=CC=CC=1)C=C2)))(C4(C3(=C(C=CC=C3)CC4)))C6(C5(=C(C=CC=C5)CC6))","C1CC(C2C=CC=CC=21)N(C1CCC2C=CC=CC=21)C1=CC2=CC=CC=C2C=C1","InChI=1S/C28H25N/c1-2-10-23-19-24(16-13-20(23)7-1)29(27-17-14-21-8-3-5-11-25(21)27)28-18-15-22-9-4-6-12-26(22)28/h1-13,16,19,27-28H,14-15,17-18H2","DLLUNRTUYZTKKY-UHFFFAOYSA-N","?","25","potentiometric","b/thermodynamic","?","basic",0.25
"11251","S1(=O)(=O)(N=C(N)C=2(NC=NC=2(N1)))","NC1=NS(=O)(=O)NC2N=CNC=21","InChI=1S/C4H5N5O2S/c5-3-2-4(7-1-6-2)9-12(10,11)8-3/h1,9H,(H2,5,8)(H,6,7)","XHUJLOYABCEGKW-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","basic",0.28
"11101","O(C2(=NC=1(C(=CC=CC=1)N=C2)))C","COC1C=NC2=CC=CC=C2N=1","InChI=1S/C9H8N2O/c1-12-9-6-10-7-4-2-3-5-8(7)11-9/h2-6H,1H3","BAXABXIZQPAJEF-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","basic",0.28
"11028","S=C1(NC(=O)NC2(=C1N(C=N2)C))","CN1C=NC2NC(=O)NC(=S)C1=2","InChI=1S/C6H6N4OS/c1-10-2-7-4-3(10)5(12)9-6(11)8-4/h2H,1H3,(H2,8,9,11,12)","BVJKWTIGJVUGCY-UHFFFAOYSA-N","?",,"spectrophotometric","a1/apparent","?","basic",0.3
"13313","[N+]2(=C(C1(=NC=CC=C1))C=CC=C2)(C)","C[N+]1C=CC=CC=1C1C=CC=CN=1","InChI=1S/C11H11N2/c1-13-9-5-3-7-11(13)10-6-2-4-8-12-10/h2-9H,1H3/q+1","JXBCKGDMEUICJN-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","basic",0.31
"17032","O=C(C1(=CC=CC=C1))CC2(=NC=CN=C2)","OC(=CC1C=NC=CN=1)C1C=CC=CC=1","InChI=1S/C12H10N2O/c15-12(10-4-2-1-3-5-10)8-11-9-13-6-7-14-11/h1-9,15H","FBVVSWHGEYMWJB-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",0.33
"17049","O=[N+]([O-])C2(=CC=C(N1(N=NN=C1N))C=C2)","NC1=NN=NN1C1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C7H6N6O2/c8-7-9-10-11-12(7)5-1-3-6(4-2-5)13(14)15/h1-4H,(H2,8,9,11)","MUEKWICBOBNDDL-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","H+","basic",0.34
"13033","[Br]C1(=C(N)C([Br])=CC=C1)","NC1C(Br)=CC=CC=1Br","InChI=1S/C6H5Br2N/c7-4-2-1-3-5(8)6(4)9/h1-3H,9H2","XIRRDAWDNHRRLB-UHFFFAOYSA-N","?","22","mean from 2","a/apparent","?","basic",0.36
"17104","O(C2(=CC(NC1(=CC=CC=C1))=CC=C2))C","COC1=CC(=CC=C1)NC1C=CC=CC=1","InChI=1S/C13H13NO/c1-15-13-9-5-8-12(10-13)14-11-6-3-2-4-7-11/h2-10,14H,1H3","MKASXAGBWHIGCF-UHFFFAOYSA-N","?","25","mean from 2","b1/apparent","NH","basic",0.37
"13915","SC=1(N=CC2(=CC=CC=C2(C=1)))","SC1=CC2=CC=CC=C2C=N1","InChI=1S/C9H7NS/c11-9-5-7-3-1-2-4-8(7)6-10-9/h1-6H,(H,10,11)","WRIZFUVYABPOLN-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","basic",0.39
"17587","N1(C=CC=C1)","C1=CC=CN1","InChI=1S/C4H5N/c1-2-4-5-3-1/h1-5H","KAESVJOAVNADME-UHFFFAOYSA-N","?","24.9",,"b1/apparent","?","basic",0.4
"17249","O=C(N)N","NC(N)=O","InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)","XSQUKJJJFZCRTK-UHFFFAOYSA-N","?","25","mean from 5","a1/apparent","?","basic",0.4
"15558","ClC3(=CC=C(C=2(OC(C1(=CC=CC=C1))=CN=2))C=C3)","ClC1C=CC(=CC=1)C1=NC=C(O1)C1C=CC=CC=1","InChI=1S/C15H10ClNO/c16-13-8-6-12(7-9-13)15-17-10-14(18-15)11-4-2-1-3-5-11/h1-10H","ANIDZBXFEWCCDB-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.41
"11282","O=[N+]([O-])C2(=C1(C(NN=C1)=CC=C2))","[O-][N+](=O)C1C=CC=C2NN=CC=12","InChI=1S/C7H5N3O2/c11-10(12)7-3-1-2-6-5(7)4-8-9-6/h1-4H,(H,8,9)","WBTVZVUYPVQEIF-UHFFFAOYSA-N","?","20","potentiometric","a1/thermodynamic","NH2+","basic",0.42
"17048","O=[N+]([O-])C2(=CC(N1(N=NN=C1N))=CC=C2)","NC1=NN=NN1C1C=C(C=CC=1)[N+]([O-])=O","InChI=1S/C7H6N6O2/c8-7-9-10-11-12(7)5-2-1-3-6(4-5)13(14)15/h1-4H,(H2,8,9,11)","YDTLOZIXLQSLQE-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","H+","basic",0.47
"14579","S1(C(=NC=C1[N+](=O)[O-])N(C)C)","CN(C)C1=NC=C(S1)[N+]([O-])=O","InChI=1S/C5H7N3O2S/c1-7(2)5-6-3-4(11-5)8(9)10/h3H,1-2H3","QHFJDZYJNPUHJB-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",0.48
"13290","O=C1(N(C(=O)C=2(N(C)C=NC=2(N1)))C)","CN1C(=O)NC2N=CN(C)C=2C1=O","InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)11(2)7(13)9-5/h3H,1-2H3,(H,9,13)","QUNWUDVFRNGTCO-UHFFFAOYSA-N","?",,"spectrophotometric","a1/apparent","?","basic",0.5
"13343","O=C2(N(C1(=C(C=CC=C1)N=C2C))C)","CC1=NC2C=CC=CC=2N(C)C1=O","InChI=1S/C10H10N2O/c1-7-10(13)12(2)9-6-4-3-5-8(9)11-7/h3-6H,1-2H3","GRGDSEWMSMJHMU-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",0.51
"11989","N=1(N(C=2(C=CC=CC=2(C=1)))C)","CN1N=CC2C=CC=CC1=2","InChI=1S/C8H8N2/c1-10-8-5-3-2-4-7(8)6-9-10/h2-6H,1H3","CSUGQXMRKOKBFI-UHFFFAOYSA-N","?","25",,"a2/apparent","?","basic",0.51
"10217","ClC1(=CN=CC(=C1)Cl)","ClC1=CN=CC(Cl)=C1","InChI=1S/C5H3Cl2N/c6-4-1-5(7)3-8-2-4/h1-3H","WPGHPGAUFIJVJF-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",0.55
"11152","S=C1(C2(=C(N(C)C=C1)C=CC=C2))","CN1C=CC(=S)C2C=CC=CC1=2","InChI=1S/C10H9NS/c1-11-7-6-10(12)8-4-2-3-5-9(8)11/h2-7H,1H3","UHFHXGARFLWEAF-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",0.56
"16734","[Br]C3(=CC=C(C=2(OC(C1(=CC=C(C)C=C1))=CN=2))C=C3)","CC1C=CC(=CC=1)C1=CN=C(O1)C1C=CC(Br)=CC=1","InChI=1S/C16H12BrNO/c1-11-2-4-12(5-3-11)15-10-18-16(19-15)13-6-8-14(17)9-7-13/h2-10H,1H3","NIBHFJZQUTULPX-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.56
"16733","ClC3(=CC=C(C=2(OC(C1(=CC=C(C)C=C1))=CN=2))C=C3)","CC1C=CC(=CC=1)C1=CN=C(O1)C1C=CC(Cl)=CC=1","InChI=1S/C16H12ClNO/c1-11-2-4-12(5-3-11)15-10-18-16(19-15)13-6-8-14(17)9-7-13/h2-10H,1H3","YVJBNRTUZCPTAA-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.58
"16200","S(=O)(=O)(NC1(=NC(=CC=N1)C))C2(=CC=CC=C2)","CC1=CC=NC(NS(=O)(=O)C2C=CC=CC=2)=N1","InChI=1S/C11H11N3O2S/c1-9-7-8-12-11(13-9)14-17(15,16)10-5-3-2-4-6-10/h2-8H,1H3,(H,12,13,14)","JHBCSXMWPZTKTF-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",0.59
"13175","S1(C(=NC=C1[N+](=O)[O-])N)","NC1=NC=C(S1)[N+]([O-])=O","InChI=1S/C3H3N3O2S/c4-3-5-1-2(9-3)6(7)8/h1H,(H2,4,5)","MIHADVKEHAFNPG-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",0.61
"15561","[Br]C3(=CC=C(C=2(OC(C1(=CC=CC=C1))=NC=2))C=C3)","BrC1C=CC(=CC=1)C1=CN=C(O1)C1C=CC=CC=1","InChI=1S/C15H10BrNO/c16-13-8-6-11(7-9-13)14-10-17-15(18-14)12-4-2-1-3-5-12/h1-10H","ZPZXCKXJGCWWBW-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.65
"14380","O=[N+]([O-])C1(=CC=C(NO)C=C1)","[O-][N+](=O)C1C=CC(=CC=1)NO","InChI=1S/C6H6N2O3/c9-7-5-1-3-6(4-2-5)8(10)11/h1-4,7,9H","XXFXVCXUJCOLSU-UHFFFAOYSA-N","?","25",,"b1/thermodynamic","?","basic",0.65
"11277","O=[N+]([O-])C2(=CC=1(NN=CC=1C=C2))","[O-][N+](=O)C1=CC2NN=CC=2C=C1","InChI=1S/C7H5N3O2/c11-10(12)6-2-1-5-4-8-9-7(5)3-6/h1-4H,(H,8,9)","ORZRMRUXSPNQQL-UHFFFAOYSA-N","?","20","potentiometric","a1/thermodynamic","NH2+","basic",0.66
"10683","O=[N+]([O-])C1(=CC=C(N(C)C)C=C1)","CN(C)C1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C8H10N2O2/c1-9(2)7-3-5-8(6-4-7)10(11)12/h3-6H,1-2H3","QJAIOCKFIORVFU-UHFFFAOYSA-N","?","23","mean from 4","b1/apparent","amine","basic",0.69
"17190","S1(C(=NC2(=C1C=CC=C2))C3(=CC=CC=C3))","C1=CC=CC=C1C1=NC2C=CC=CC=2S1","InChI=1S/C13H9NS/c1-2-6-10(7-3-1)13-14-11-8-4-5-9-12(11)15-13/h1-9H","XBHOUXSGHYZCNH-UHFFFAOYSA-N","?","26.9","spectrophotometric","a1/apparent","NH(+)","basic",0.7
"15560","ClC3(=CC=C(C=2(OC(C1(=CC=CC=C1))=NC=2))C=C3)","ClC1C=CC(=CC=1)C1=CN=C(O1)C1C=CC=CC=1","InChI=1S/C15H10ClNO/c16-13-8-6-11(7-9-13)14-10-17-15(18-14)12-4-2-1-3-5-12/h1-10H","WSIOZFWOUNEWBI-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.7
"13972","[O-][N+]=1(C=2(C(C=CC=1)=CC=CC=2))","[O-][N+]1=CC=CC2=CC=CC=C12","InChI=1S/C9H7NO/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H","GIIWGCBLYNDKBO-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",0.7
"17870","ClC1(=NC=CC=C1)","ClC1C=CC=CN=1","InChI=1S/C5H4ClN/c6-5-3-1-2-4-7-5/h1-4H","OKDGRDCXVWSXDC-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","NH%+&","basic",0.72
"10163","O(C1(=NC=CN=C1))C","COC1C=NC=CN=1","InChI=1S/C5H6N2O/c1-8-5-4-6-2-3-7-5/h2-4H,1H3","WKSXRWSOSLGSTN-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","basic",0.75
"16201","S1(C(=NC(=C1)C)N=NC2(=C(O)C=CC(=C2)OC))","CC1=CSC(=N1)N=NC1C=C(C=CC=1O)OC","InChI=1S/C11H11N3O2S/c1-7-6-17-11(12-7)14-13-9-5-8(16-2)3-4-10(9)15/h3-6,15H,1-2H3","GTXGBYWNHXDTHE-UHFFFAOYSA-N","?",,"spectrophotometric","a1/apparent","?","basic",0.77
"15172","ClC(F)(F)C1(=NC=2(C=C([N+](=O)[O-])C=CC=2(N1)))","[O-][N+](=O)C1=CC2N=C(NC=2C=C1)C(F)(F)Cl","InChI=1S/C8H4ClF2N3O2/c9-8(10,11)7-12-5-2-1-4(14(15)16)3-6(5)13-7/h1-3H,(H,12,13)","RDWNGNZWBZUSAZ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",0.77
"11010","O=C2(N(C=1(N=CNC=1C(N2)=O))C)","CN1C2N=CNC=2C(=O)NC1=O","InChI=1S/C6H6N4O2/c1-10-4-3(7-2-8-4)5(11)9-6(10)12/h2H,1H3,(H,7,8)(H,9,11,12)","GMSNIKWWOQHZGF-UHFFFAOYSA-N","?","22","mean from 2","a1/apparent","?","basic",0.78
"17536","O=C(NC)N","CNC(N)=O","InChI=1S/C2H6N2O/c1-4-2(3)5/h1H3,(H3,3,4,5)","XGEGHDBEHXKFPX-UHFFFAOYSA-N","?","25","conductometric","a1/apparent","?","basic",0.8
"11784","S(=O)=C(N)C1(=CC=CC=C1)","NC(=S=O)C1C=CC=CC=1","InChI=1S/C7H7NOS/c8-7(10-9)6-4-2-1-3-5-6/h1-5H,8H2","GZEKDPVRFJUKQC-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",0.8
"16325","O1(C(=NC=C1C2(=CC=CC=C2))C3(=CC=CC=C3))","C1N=C(OC=1C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C15H11NO/c1-3-7-12(8-4-1)14-11-16-15(17-14)13-9-5-2-6-10-13/h1-11H","CNRNYORZJGVOSY-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.84
"14318","S=C(NCC1(=CC=CC=C1))N","NC(=S)NCC1C=CC=CC=1","InChI=1S/C8H10N2S/c9-8(11)10-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10,11)","UCGFRIAOVLXVKL-UHFFFAOYSA-N","?","23","spectrophotometric","a/apparent","?","basic",0.86
"16737","[Br]C3(=CC=C(C=2(OC(C1(=CC=C(C)C=C1))=NC=2))C=C3)","CC1C=CC(=CC=1)C1=NC=C(O1)C1C=CC(Br)=CC=1","InChI=1S/C16H12BrNO/c1-11-2-4-13(5-3-11)16-18-10-15(19-16)12-6-8-14(17)9-7-12/h2-10H,1H3","QXQXZPDNSMGDMF-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.87
"11004","O=C1(NC(=O)C=2(N(C)C=NC=2(N1)))","CN1C=NC2NC(=O)NC(=O)C1=2","InChI=1S/C6H6N4O2/c1-10-2-7-4-3(10)5(11)9-6(12)8-4/h2H,1H3,(H2,8,9,11,12)","PFWLFWPASULGAN-UHFFFAOYSA-N","?","22","mean from 2","a1/apparent","?","basic",0.87
"16453","S(=O)(=O)(NC1(=NC(=CC=N1)C))C2(=CC=C(NC(=O)C)C=C2)","CC1C=CN=C(NS(=O)(=O)C2=CC=C(C=C2)/N=C(\C)/O)N=1","InChI=1S/C13H14N4O3S/c1-9-7-8-14-13(15-9)17-21(19,20)12-5-3-11(4-6-12)16-10(2)18/h3-8H,1-2H3,(H,16,18)(H,14,15,17)","PHFJZKMLXDFUNB-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",0.9
"17873","[Br]C1(=NC=CC=C1)","BrC1C=CC=CN=1","InChI=1S/C5H4BrN/c6-5-3-1-2-4-7-5/h1-4H","IMRWILPUOVGIMU-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",0.9
"13802","S=C1(NC(=O)NC2(=C1NC=N2))","O=C1NC2N=CNC=2C(=S)N1","InChI=1S/C5H4N4OS/c10-5-8-3-2(4(11)9-5)6-1-7-3/h1H,(H3,6,7,8,9,10,11)","RJOXFJDOUQJOMQ-UHFFFAOYSA-N","?",,"spectrophotometric","a1/apparent","?","basic",0.9
"15556","O1(C(=NC=C1C2(=CC=C(C)C=C2))C3(=CC=CC=C3))","CC1C=CC(=CC=1)C1=CN=C(O1)C1C=CC=CC=1","InChI=1S/C16H13NO/c1-12-7-9-13(10-8-12)15-11-17-16(18-15)14-5-3-2-4-6-14/h2-11H,1H3","VRWPYZSVYGMQJM-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.91
"12469","N(C1(=CC(=CC=C1)C))C2(=CC=CC=C2)","CC1C=C(C=CC=1)NC1C=CC=CC=1","InChI=1S/C13H13N/c1-11-6-5-9-13(10-11)14-12-7-3-2-4-8-12/h2-10,14H,1H3","TWPMMLHBHPYSMT-UHFFFAOYSA-N","?","25","mean from 2","b1/apparent","NH","basic",0.92
"17258","ClNCC","CCNCl","InChI=1S/C2H6ClN/c1-2-4-3/h4H,2H2,1H3","ZPQILRVCDUDSEB-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",0.93
"13834","N=1(C=2(C(N=CC=1C)=CC=CC=2))","CC1C=NC2=CC=CC=C2N=1","InChI=1S/C9H8N2/c1-7-6-10-8-4-2-3-5-9(8)11-7/h2-6H,1H3","ALHUXMDEZNLFTA-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","basic",0.95
"10684","O=[N+]([O-])C1(=CC(=C(N)C(=C1)C)C)","CC1=CC(=CC(C)=C1N)[N+]([O-])=O","InChI=1S/C8H10N2O2/c1-5-3-7(10(11)12)4-6(2)8(5)9/h3-4H,9H2,1-2H3","NSBSVUUVECHDDX-UHFFFAOYSA-N","?","22","spectrophotometric","a/apparent","?","basic",0.98
"15916","O=C2(NC1(=C(N=CN=C1)NC2=C4(NC3(=NC=NC=C3NC4=O))))","O=C1NC2=CN=CN=C2NC1C1=NC2=NC=NC=C2NC1=O","InChI=1S/C12H8N8O2/c21-11-7(19-9-5(17-11)1-13-3-15-9)8-12(22)18-6-2-14-4-16-10(6)20-8/h1-4,7H,(H,17,21)(H,18,22)(H,13,15,19)","HMAUWGMKGRZSQX-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","basic",1.0
"13284","FC(F)(F)C1(=NC=2(N=CN=CC=2(N1)))","FC(F)(F)C1NC2C=NC=NC=2N=1","InChI=1S/C6H3F3N4/c7-6(8,9)5-12-3-1-10-2-11-4(3)13-5/h1-2H,(H,10,11,12,13)","YGINUNRCDDYFKD-UHFFFAOYSA-N","?",,"spectrophotometric","a1/apparent","?","basic",1.0
"13763","S(C1(=NC=NC2(=C1C=NN2)))C","CSC1=NC=NC2NN=CC=21","InChI=1S/C6H6N4S/c1-11-6-4-2-9-10-5(4)7-3-8-6/h2-3H,1H3,(H,7,8,9,10)","BLEJJILOVWBLBZ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","basic",1.0
"14346","S(=O)(=O)(N)C1(=C(N)C=CC=C1)","NC1C=CC=CC=1S(N)(=O)=O","InChI=1S/C6H8N2O2S/c7-5-3-1-2-4-6(5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)","YAZSBRQTAHVVGE-UHFFFAOYSA-N","?","25","spectrophotometric","a/apparent","?","basic",1.0
"17408","O=C(NC)NC","CNC(=O)NC","InChI=1S/C3H8N2O/c1-4-3(6)5-2/h1-2H3,(H2,4,5,6)","MGJKQDOBUOMPEZ-UHFFFAOYSA-N","?","25","conductometric","a1/apparent","?","basic",1.02
"17430","ClN(CC)CC","CCN(Cl)CC","InChI=1S/C4H10ClN/c1-3-6(5)4-2/h3-4H2,1-2H3","TYDFLVGVWMSQAC-UHFFFAOYSA-N","?","25",,"a/apparent","?","basic",1.02
"11546","O=[N+]([O-])C1(=CC=C(N)C=C1)","NC1=CC=C(C=C1)[N+]([O-])=O","InChI=1S/C6H6N2O2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H,7H2","TYMLOMAKGOJONV-UHFFFAOYSA-N","?","25","mean from 12","a1/thermodynamic","N(+)-H","basic",1.03
"10406","O=C(N(C)C)N(C)C","CN(C)C(=O)N(C)C","InChI=1S/C5H12N2O/c1-6(2)5(8)7(3)4/h1-4H3","AVQQQNCBBIEMEU-UHFFFAOYSA-N","?","25","conductometric","a1/apparent","?","basic",1.04
"11025","O(C1(=NC=NC=2(C1=NC=CN=2)))C","COC1=NC=NC2=NC=CN=C12","InChI=1S/C7H6N4O/c1-12-7-5-6(10-4-11-7)9-3-2-8-5/h2-4H,1H3","KCCOKUSVNPDIBJ-UHFFFAOYSA-N","?","20","conductometric","a/thermodynamic","?","basic",1.04
"16730","O1(C(=NC=C1C2(=CC=C(OC)C=C2))C3(=CC=CC=C3))","COC1=CC=C(C=C1)C1=CN=C(O1)C1C=CC=CC=1","InChI=1S/C16H13NO2/c1-18-14-9-7-12(8-10-14)15-11-17-16(19-15)13-5-3-2-4-6-13/h2-11H,1H3","ONQKZEWRQOTVRA-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",1.05
"13341","OC=1(N(N=C(C=1)C)C2(=CC=CC=C2))","CC1C=C(O)N(N=1)C1C=CC=CC=1","InChI=1S/C10H10N2O/c1-8-7-10(13)12(11-8)9-5-3-2-4-6-9/h2-7,13H,1H3","PLVBQEFRONZLHO-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",1.07
"15596","O=[N+]([O-])C1(=CC=C(N(CCCC)CCCC)C=C1)","CCCCN(CCCC)C1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C14H22N2O2/c1-3-5-11-15(12-6-4-2)13-7-9-14(10-8-13)16(17)18/h7-10H,3-6,11-12H2,1-2H3","GKQAJXHWTPRUJG-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","amine","basic",1.08
"13431","N2(=NN(C1(=CC(=CC=C1)C))C(=N2)N)","CC1C=C(C=CC=1)N1N=NN=C1N","InChI=1S/C8H9N5/c1-6-3-2-4-7(5-6)13-8(9)10-11-12-13/h2-5H,1H3,(H2,9,10,12)","FLLOPFVCEBJDLE-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","H+","basic",1.08
"16732","O1(C(=NC=C1C2(=CC=C(C)C=C2))C3(=CC=C(C)C=C3))","CC1C=CC(=CC=1)C1=CN=C(O1)C1C=CC(C)=CC=1","InChI=1S/C17H15NO/c1-12-3-7-14(8-4-12)16-11-18-17(19-16)15-9-5-13(2)6-10-15/h3-11H,1-2H3","DLTUYNGYYGWGQO-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",1.12
"11226","N2(=NN(C1(=CC=CC=C1))C(=N2)N)","NC1=NN=NN1C1C=CC=CC=1","InChI=1S/C7H7N5/c8-7-9-10-11-12(7)6-4-2-1-3-5-6/h1-5H,(H2,8,9,11)","ULIDRMKBVYYVIQ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","H+","basic",1.12
"14729","O=C","C=O","InChI=1S/CH2O/c1-2/h1H2","WSFSSNUMVMOOMR-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",1.15
"17409","O=C(NCC)N","CCNC(N)=O","InChI=1S/C3H8N2O/c1-2-5-3(4)6/h2H2,1H3,(H3,4,5,6)","RYECOJGRJDOGPP-UHFFFAOYSA-N","?","25","conductometric","a1/apparent","?","basic",1.19
"11008","O=C1(N(C(=O)C=2(NC=NC=2(N1)))C)","CN1C(=O)NC2N=CNC=2C1=O","InChI=1S/C6H6N4O2/c1-10-5(11)3-4(8-2-7-3)9-6(10)12/h2H,1H3,(H,7,8)(H,9,12)","MVOYJPOZRLFTCP-UHFFFAOYSA-N","?","22","spectrophotometric","a1/apparent","?","basic",1.19
"13306","N#CC=1(C=2(C(C(N)=CC=1)=CC=CC=2))","NC1=CC=C(C#N)C2=CC=CC=C21","InChI=1S/C11H8N2/c12-7-8-5-6-11(13)10-4-2-1-3-9(8)10/h1-6H,13H2","LUSIZUFVMKYWGX-UHFFFAOYSA-N","?","25",,"a1/apparent","RNH3(+)","basic",1.2
